user_id,items_count,steam_id,item_id,item_name,playtime_forever,publisher,genres,app_name,title,release_date,tags,reviews_url,specs,price,early_access,developer,user_url_y,funny,posted,recommend,sentiment_analysis,release_year
sholabex,0.0,7.656119808532938e+16,214420.0,Gear Up,0.0,Doctor Entertainment AB,"['Action', 'Free to Play', 'Indie']",Gear Up,Gear Up,2015-01-28,"['Free to Play', 'Multiplayer', 'Robots', 'Action', 'Shooter', 'Tanks', 'Building', 'PvP', 'Third Person', 'War', 'Massively Multiplayer', 'Sandbox', 'Indie', 'Strategy', 'Open World', 'Funny', 'Simulation', 'FPS', 'Adventure', 'Singleplayer']",http://steamcommunity.com/app/214420/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",0.0,False,Doctor Entertainment AB,http://steamcommunity.com/profiles/76561198058789410,,Posted June 27.,True,2,2015
prettygoodXD,54.0,7.656119805608829e+16,270370.0,Lambda Wars Beta,455.0,Vortal Storm,"['Free to Play', 'Strategy']",Lambda Wars Beta,Lambda Wars Beta,2014-12-05,"['Free to Play', 'Strategy', 'RTS', 'Multiplayer', 'Mod', 'Action', 'Co-op', 'Zombies', 'Sci-fi', 'Singleplayer', 'Shooter', 'Survival', 'Adventure', 'Atmospheric', 'Aliens', 'Sandbox']",http://steamcommunity.com/app/270370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",0.0,False,Vortal Storm,http://steamcommunity.com/profiles/76561198028357316,,Posted April 28.,True,0,2014
76561198047200774,88.0,7.656119804720077e+16,302830.0,BLOCKADE 3D,53.0,Shumkov Dmitriy,"['Action', 'Free to Play', 'Early Access']",BLOCKADE 3D,BLOCKADE 3D,2014-11-05,"['Early Access', 'Free to Play', 'Shooter', 'Multiplayer', 'FPS', 'Action', 'Building', 'Zombies', 'Pixel Graphics', 'Online Co-Op', 'Survival', 'Sandbox', 'Co-op', '3D Vision', 'Massively Multiplayer', 'Adventure', 'Open World', 'Funny', 'Casual', 'Controller']",http://steamcommunity.com/app/302830/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Co-op']",0.0,True,Shumkov Dmitriy,http://steamcommunity.com/id/crispymemesmantheyremyfavourite,,"Posted September 1, 2015.",False,0,2014
76561198036183927,101.0,7.656119803618392e+16,304050.0,Trove,378.0,Trion Worlds,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",Trove,Trove,2015-07-09,"['Free to Play', 'Open World', 'Multiplayer', 'Adventure', 'Massively Multiplayer', 'Building', 'MMORPG', 'Sandbox', 'Action', 'Pixel Graphics', 'RPG', 'Crafting', 'Third Person', 'Exploration', 'Co-op', 'Dungeon Crawler', 'Voxel', 'Funny', 'Casual', 'FPS']",http://steamcommunity.com/app/304050/reviews/?browsefilter=mostrecent&p=1,"['Online Multi-Player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases']",0.0,False,Trion Worlds,http://steamcommunity.com/profiles/76561198028286104,,Posted January 18.,True,2,2015
ravenmusicaus,71.0,7.656119806271514e+16,310370.0,The Way of Life Free Edition,11.0,CyberCoconut,"['Free to Play', 'Indie']",The Way of Life Free Edition,The Way of Life Free Edition,2016-05-31,"['Free to Play', 'Walking Simulator', 'First-Person', 'Indie', 'Singleplayer', 'Adventure', 'Short', 'Multiplayer', 'Simulation', 'Open World', 'Atmospheric', 'Survival', 'Great Soundtrack', 'Story Rich', 'Action', 'Family Friendly', 'Funny', 'Illuminati', 'Strategy', 'VR']",http://steamcommunity.com/app/310370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",0.0,False,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",http://steamcommunity.com/id/HoxtonPleaseDontSueMe,,"Posted January 4, 2015.",True,2,2016
Ravironio,550.0,7.656119809268094e+16,317360.0,Double Action: Boogaloo,0.0,Double Action Factory,"['Action', 'Free to Play', 'Indie']",Double Action: Boogaloo,Double Action: Boogaloo,2014-10-23,"['Free to Play', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Parkour', 'Shooter', 'FPS', 'Bullet Time', 'Open World', 'First-Person', 'Funny', 'Indie', 'Co-op', 'Comedy', 'Singleplayer', 'Online Co-Op', 'Adventure', 'Survival', 'Controller', 'Zombies']",http://steamcommunity.com/app/317360/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Cross-Platform Multiplayer', 'Includes level editor', 'Includes Source SDK']",0.0,False,Double Action Factory,http://steamcommunity.com/id/Xx-Woods,,Posted July 28.,True,1,2014
76561198083879520,18.0,7.656119808387952e+16,335330.0,Brick-Force,37.0,Infernum Games GmbH,"['Action', 'Free to Play']",Brick-Force,Brick-Force,2012-07-12,"['Free to Play', 'Multiplayer', 'FPS', 'Building', 'Action', 'Shooter', 'PvP', 'Sandbox', 'Zombies', 'Competitive', 'Co-op', 'First-Person', 'Funny', 'Open World', 'Survival', 'Casual', 'Massively Multiplayer', 'Adventure', 'Singleplayer', 'Indie']",http://steamcommunity.com/app/335330/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Trading Cards', 'Includes level editor']",0.0,False,Exe Games Inc.,http://steamcommunity.com/id/SSchubert,718 people found this review funny,"Posted May 11, 2015.",False,0,2012
76561198086194990,17.0,7.656119808619499e+16,346330.0,BrainBread 2,0.0,Reperio Studios,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Early Access']",BrainBread 2,BrainBread 2,2016-07-20,"['Early Access', 'Free to Play', 'Zombies', 'Multiplayer', 'Survival', 'FPS', 'Action', 'Co-op', 'Shooter', 'Gore', 'Adventure', 'Horror', 'Open World', 'Indie', 'Great Soundtrack', 'RPG', 'Action RPG', 'Funny', 'Classic', 'Arcade']",http://steamcommunity.com/app/346330/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Includes Source SDK']",0.0,True,Reperio Studios,http://steamcommunity.com/id/iamthetrashlord,1 person found this review funny,Posted July 20.,False,1,2016
76561197985247422,104.0,7.656119798524742e+16,349480.0,Modular Combat,0.0,Steam Greenlight,"['Action', 'Free to Play', 'RPG']",Modular Combat,Modular Combat,2008-01-18,"['Free to Play', 'Multiplayer', 'Action', 'Mod', 'FPS', 'Shooter', 'Zombies', 'RPG', 'First-Person', 'Open World', 'Co-op', 'Online Co-Op', 'PvP', 'Sandbox', 'Singleplayer', 'Survival', 'Comedy', 'MMORPG', 'Futuristic', 'Funny']",http://steamcommunity.com/app/349480/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Co-op', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Stats']",0.0,False,Ascension Entertainment LLC,http://steamcommunity.com/id/persure,,"Posted March 30, 2015.",True,2,2008
76561198075257303,39.0,7.65611980752573e+16,355180.0,Codename CURE,87.0,Hoobalugalar_X,"['Action', 'Free to Play']",Codename CURE,Codename CURE,2017-10-31,"['Free to Play', 'Zombies', 'Multiplayer', 'Survival', 'Shooter', 'FPS', 'Co-op', 'Online Co-Op', 'Action', 'First-Person', 'Horror', 'Open World', 'Singleplayer', 'Gore', 'Adventure', 'Mod', 'Massively Multiplayer', 'Funny', 'Third Person', 'Survival Horror']",http://steamcommunity.com/app/355180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor']",0.0,False,Hoobalugalar_X,http://steamcommunity.com/profiles/76561198095142204,1 person found this review funny,"Posted July 22, 2015.",False,0,2017
recklesspug,64.0,7.656119805466334e+16,381990.0,Dragon Saga,64.0,Gravity Interactive,"['Free to Play', 'Massively Multiplayer']",Dragon Saga,Dragon Saga,2010-10-28,"['Free to Play', 'Massively Multiplayer', 'MMORPG', 'Anime', 'RPG', 'Dragons', 'Multiplayer', 'Action', 'Cute']",http://steamcommunity.com/app/381990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'MMO', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",0.0,False,Gravity Interactive,http://steamcommunity.com/id/Neo5454,,"Posted December 24, 2015.",True,0,2010
kmcca138,82.0,7.656119806331315e+16,402840.0,Crusaders of the Lost Idols,31.0,Codename Entertainment Inc.,"['Casual', 'Free to Play', 'Indie']",Crusaders of the Lost Idols,Crusaders of the Lost Idols,2015-10-13,"['Free to Play', 'Clicker', 'Casual', 'Indie', 'Funny', 'Zombies', 'Fantasy', '2D', 'Multiplayer', 'RPG', 'Strategy', 'Singleplayer']",http://steamcommunity.com/app/402840/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",0.0,False,Codename Entertainment Inc.,http://steamcommunity.com/id/reiak,,"Posted October 20, 2015.",True,2,2015
bigmangina,0.0,7.656119803893902e+16,44200.0,Galcon Fusion,0.0,"Hassey Enterprises, Inc.","['Indie', 'Strategy']",Galcon Fusion,Galcon Fusion,2010-02-11,"['Strategy', 'Indie', 'RTS', 'Space', 'Sci-fi', 'Multiplayer', 'Casual', 'Singleplayer']",http://steamcommunity.com/app/44200/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud']",9.99,False,"Hassey Enterprises, Inc.",,,"Posted May 5, 2015.",True,0,2010
shomforce2540,50.0,7.656119805755091e+16,209690.0,Fieldrunners,0.0,Subatomic Studios LLC,"['Strategy', 'Indie', 'Casual']",Fieldrunners,Fieldrunners,2012-05-24,"['Tower Defense', 'Strategy', 'Indie', 'Casual', 'Singleplayer']",http://steamcommunity.com/app/209690/reviews/?browsefilter=mostrecent&p=1,['Single-player'],4.99,False,Subatomic Studios LLC,,,"Posted June 29, 2012.",True,1,2012
Rose2g,135.0,7.656119807049755e+16,61600.0,Zen Bound® 2,0.0,Secret Exit Ltd.,"['Indie', 'Casual']",Zen Bound 2,Zen Bound 2,2010-11-16,"['Casual', 'Indie', 'Puzzle', 'Relaxing', 'Singleplayer']",http://steamcommunity.com/app/61600/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Cloud']",4.99,False,Secret Exit Ltd.,http://steamcommunity.com/id/TheOneAndOnlyVinylScratch,,"Posted February 25, 2011.",True,2,2010
76561198050590067,165.0,7.656119805059006e+16,227580.0,"10,000,000",405.0,EightyEightGames,"['Action', 'Casual', 'Indie', 'RPG']","10,000,000","10,000,000",2013-01-15,"['Indie', 'Match 3', 'Puzzle', 'Casual', 'RPG', 'Pixel Graphics', 'Mouse only', 'Retro', 'Singleplayer', 'Action', 'Touch-Friendly', '2D', 'Fantasy']",http://steamcommunity.com/app/227580/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",4.99,False,EightyEightGames,http://steamcommunity.com/profiles/76561198047115423,,"Posted January 19, 2015.",True,2,2013
76561198066363708,81.0,7.656119806636371e+16,215710.0,Fieldrunners 2,0.0,Subatomic Studios LLC,"['Action', 'Strategy', 'Casual']",Fieldrunners 2,Fieldrunners 2,2013-01-10,"['Tower Defense', 'Strategy', 'Casual', 'Action', 'Touch-Friendly', 'Indie', 'Singleplayer']",http://steamcommunity.com/app/215710/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,Subatomic Studios LLC,http://steamcommunity.com/id/psydrone,,"Posted December 30, 2015.",True,2,2013
bumpy213,15.0,7.656119810990346e+16,241320.0,Ittle Dew,0.0,Ludosity,"['Adventure', 'Indie']",Ittle Dew,Ittle Dew,2013-07-23,"['Adventure', 'Indie', 'Puzzle', 'Female Protagonist', 'Cute', 'Comedy', '2D', 'Exploration', 'Singleplayer', 'Funny', 'Great Soundtrack', 'Top-Down', 'Action', 'Cartoony', 'Short', 'Sokoban', 'RPG']",http://steamcommunity.com/app/241320/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Ludosity,,,"Posted July 23, 2015.",True,1,2013
76561198005827838,126.0,7.656119800582784e+16,251430.0,The Inner World,0.0,Headup Games,"['Adventure', 'Indie']",The Inner World,The Inner World,2013-09-27,"['Adventure', 'Point & Click', 'Indie', 'Puzzle', 'Funny', 'Comedy', 'Singleplayer', 'Story Rich']",http://steamcommunity.com/app/251430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,Studio Fizbin,http://steamcommunity.com/profiles/76561197971933349,,"Posted April 20, 2015.",True,2,2013
76561198072848303,92.0,7.65611980728483e+16,25800.0,Europa Universalis III,0.0,Paradox Interactive,['Strategy'],Europa Universalis III Complete,Europa Universalis III Complete,2007-01-23,"['Grand Strategy', 'Strategy', 'Historical', 'Real-Time with Pause', 'Sandbox', 'Political', 'Simulation', 'Multiplayer', 'Singleplayer', 'Co-op', 'War', 'RTS']",http://steamcommunity.com/app/25800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Trading Cards']",14.99,False,Paradox Development Studio,,,"Posted September 4, 2011.",True,2,2007
76561198084357605,80.0,7.65611980843576e+16,226960.0,Ironclad Tactics,0.0,Zachtronics,"['Casual', 'Indie', 'Strategy']",Ironclad Tactics,Ironclad Tactics,2013-09-18,"['Strategy', 'Indie', 'Card Game', 'Casual', 'Steampunk', 'Tactical', 'Turn-Based Strategy', 'Robots', 'Mechs', 'Turn-Based']",http://steamcommunity.com/app/226960/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Zachtronics,http://steamcommunity.com/id/VENTOOR,1 person found this review funny,"Posted November 28, 2013.",True,2,2013
76561198149898927,42.0,7.656119814989893e+16,235980.0,Tetrobot and Co.,0.0,Swing Swing Submarine,"['Casual', 'Indie']",Tetrobot and Co.,Tetrobot and Co.,2013-10-22,"['Puzzle', 'Indie', 'Casual', 'Robots', 'Difficult']",http://steamcommunity.com/app/235980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,Swing Swing Submarine,,,"Posted October 16, 2013.",True,2,2013
SNOOPYZIG,0.0,7.656119804245144e+16,94400.0,Nidhogg,137.0,Messhof,"['Action', 'Indie', 'Sports']",Nidhogg,Nidhogg,2014-01-13,"['Local Multiplayer', 'Indie', 'Action', 'Swordplay', 'Fighting', 'Multiplayer', '2D Fighter', 'Pixel Graphics', 'PvP', '2D', 'Sports', 'Fast-Paced', 'Competitive', 'Controller', 'Funny', 'Local Co-Op', 'GameMaker', 'Platformer', 'Co-op', 'Great Soundtrack']",http://steamcommunity.com/app/94400/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",9.99,False,Messhof,http://steamcommunity.com/id/Qu_Boy,,"Posted June 26, 2014.",True,2,2014
Madkeen,116.0,7.656119804279974e+16,266130.0,Breach & Clear,30.0,"Good Shepherd Entertainment, Devolver Digital","['Action', 'RPG', 'Simulation', 'Strategy']",Breach & Clear,Breach &amp; Clear,2014-03-21,"['Strategy', 'Tactical', 'Turn-Based Strategy', 'Simulation', 'Action', 'Turn-Based', 'RPG', 'Singleplayer', 'Military', 'Shooter', 'Isometric', 'Indie', 'Multiplayer']",http://steamcommunity.com/app/266130/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",14.99,False,"Mighty Rabbit Studios,Gun.",,,Posted April 11.,True,2,2014
76561198095288151,66.0,7.656119809528814e+16,287980.0,Mini Metro,584.0,Dinosaur Polo Club,"['Indie', 'Simulation', 'Strategy']",Mini Metro,Mini Metro,2015-11-06,"['Strategy', 'Simulation', 'Indie', 'Puzzle', 'Minimalist', 'Singleplayer', 'Trains', 'Casual', 'Management', '2D', 'Relaxing', 'Touch-Friendly', 'Difficult', 'Building', 'Great Soundtrack', 'Mouse only']",http://steamcommunity.com/app/287980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Dinosaur Polo Club,http://steamcommunity.com/id/Posiblydead,,"Posted December 15, 2015.",True,2,2015
76561198094515883,57.0,7.656119809451589e+16,303210.0,The Beginner's Guide,83.0,Everything Unlimited Ltd.,"['Adventure', 'Indie']",The Beginner's Guide,The Beginner's Guide,2015-10-01,"['Story Rich', 'Walking Simulator', 'Indie', 'Narration', 'Atmospheric', 'Short', 'First-Person', 'Singleplayer', 'Adventure', 'Abstract', 'Great Soundtrack', 'Surreal', 'Dark', 'Experimental', 'Psychological', 'Psychological Horror', 'Experience', 'Puzzle', 'Horror']",http://steamcommunity.com/app/303210/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Captions available', 'Partial Controller Support']",9.99,False,Everything Unlimited Ltd.,http://steamcommunity.com/id/Justmatel,1 person found this review funny,Posted June 26.,True,1,2015
76561198079857796,0.0,7.65611980798578e+16,280740.0,Aperture Tag: The Paint Gun Testing Initiative,250.0,Aperture Tag Team,"['Action', 'Adventure', 'Casual', 'Indie']",Aperture Tag: The Paint Gun Testing Initiative,Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,"['Puzzle', 'Mod', 'Indie', 'Adventure', 'Action', 'First-Person', 'Singleplayer', 'Great Soundtrack', 'Casual', 'Sci-fi', 'Co-op', 'FPS', 'Science', 'Funny', 'Parkour', 'Comedy', 'Level Editor', 'Strategy', 'Atmospheric', 'Female Protagonist']",http://steamcommunity.com/app/280740/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Includes Source SDK', 'Commentary available']",4.99,False,Aperture Tag Team,http://steamcommunity.com/profiles/76561198122867779,1 person found this review funny,"Posted June 7, 2015.",True,2,2014
76561198023905821,394.0,7.656119802390582e+16,346180.0,David.,19.0,Fermenter Games,"['Action', 'Indie']",David.,David.,2014-03-14,"['Action', 'Indie', 'Physics', 'Minimalist', 'Platformer', 'Singleplayer', 'Abstract', '2D', 'Fast-Paced', 'Great Soundtrack', 'Difficult', 'Arena Shooter', 'Short', 'Casual', 'Bullet Time', 'Time Manipulation', 'Space', 'Atmospheric', 'Soundtrack', '2D Fighter']",http://steamcommunity.com/app/346180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards']",1.99,False,Fermenter Games,,,"Posted February 24, 2015.",True,2,2014
lilwoynintehhizzle,24.0,7.656119805365894e+16,375820.0,Human Resource Machine,126.0,Tomorrow Corporation,"['Casual', 'Indie']",Human Resource Machine,Human Resource Machine,2015-10-15,"['Programming', 'Indie', 'Puzzle', 'Casual', 'Simulation', 'Singleplayer', 'Education', 'Touch-Friendly', 'Great Soundtrack', 'Difficult']",http://steamcommunity.com/app/375820/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",9.99,False,Tomorrow Corporation,http://steamcommunity.com/id/megatetsujin28,,"Posted October 17, 2015.",True,2,2015
76561198086462653,30.0,7.656119808646266e+16,233980.0,Unepic,2209.0,@unepic_fran,"['Action', 'Indie', 'RPG']",UnEpic,UnEpic,2014-07-25,"['RPG', 'Indie', 'Platformer', 'Metroidvania', 'Comedy', 'Action', '2D', 'Exploration', 'Fantasy', 'Adventure', 'Singleplayer', 'Co-op', 'Multiplayer', 'Funny', 'Side Scroller', 'Retro', 'Magic', 'Pixel Graphics', 'Online Co-Op', 'Rogue-like']",http://steamcommunity.com/app/233980/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor']",12.99,False,@unepic_fran,http://steamcommunity.com/id/lescrepe,,"Posted June 14, 2013.",True,2,2014
